season,league,team,player,player_id,fantasy_position,mins,matches,raw_score,bonus_score,full_score,goals,assists,clean_sheets,yellows,reds,own_goals,key_passes,xG_buildup,team_final_scored,team_final_conceded,raw_bonus,avg_bonus_rank,raw_score_p_90,bonus_score_p_90,full_score_p_90,goals_p_90,assists_p_90,clean_sheets_p_90,yellows_p_90,reds_p_90,own_goals_p_90,key_passes_p_90,xG_buildup_p_90,team_final_scored_p_90,team_final_conceded_p_90,raw_bonus_p_90,raw_score_p_match,bonus_score_p_match,full_score_p_match,goals_p_match,assists_p_match,clean_sheets_p_match,yellows_p_match,reds_p_match,own_goals_p_match,key_passes_p_match,xG_buildup_p_match,team_final_scored_p_match,team_final_conceded_p_match,raw_bonus_p_match
2020-21,Premier League,Leicester,Kelechi Iheanacho,620,FWD,1452,25,94,18,112,12,2,4,1,0,0,28,3.43,41,35,402,11.12,5.826,1.116,6.942,0.744,0.124,0.248,0.062,0,0,1.736,0.213,2.541,2.169,24.917,3.76,0.72,4.48,0.48,0.08,0.16,0.04,0,0,1.12,0.137,1.64,1.4,16.08
2020-21,Premier League,Leicester,Luke Thomas,8562,DEF,982,14,23,1,24,1,0,1,2,0,0,7,1.729,25,24,90,18.179,2.108,0.092,2.2,0.092,0,0.092,0.183,0,0,0.642,0.158,2.291,2.2,8.248,1.643,0.071,1.714,0.071,0,0.071,0.143,0,0,0.5,0.124,1.786,1.714,6.429
2020-21,Premier League,Leicester,Marc Albrighton,753,MID,1731,31,69,2,71,1,5,4,2,0,0,38,5.143,59,38,285,13.435,3.588,0.104,3.692,0.052,0.26,0.208,0.104,0,0,1.976,0.267,3.068,1.976,14.818,2.226,0.065,2.29,0.032,0.161,0.129,0.065,0,0,1.226,0.166,1.903,1.226,9.194
2020-21,Premier League,Leicester,Nampalys Mendy,1785,MID,1463,23,40,0,40,0,1,3,5,0,0,5,3.324,39,35,149,16.826,2.461,0,2.461,0,0.062,0.185,0.308,0,0,0.308,0.204,2.399,2.153,9.166,1.739,0,1.739,0,0.043,0.13,0.217,0,0,0.217,0.145,1.696,1.522,6.478
2020-21,Premier League,Leicester,Ricardo Pereira,3303,MID,954,15,26,0,26,0,1,2,3,0,0,10,3.737,26,25,119,14.533,2.453,0,2.453,0,0.094,0.189,0.283,0,0,0.943,0.353,2.453,2.358,11.226,1.733,0,1.733,0,0.067,0.133,0.2,0,0,0.667,0.249,1.733,1.667,7.933
2020-21,Premier League,Leicester,Sidnei Tavares,9395,MID,84,2,3,0,3,0,0,0,0,0,0,0,0,3,2,9,21.5,3.214,0,3.214,0,0,0,0,0,0,0,0,3.214,2.143,9.643,1.5,0,1.5,0,0,0,0,0,0,0,0,1.5,1,4.5
2020-21,Premier League,Leicester,Timothy Castagne,6157,DEF,2349,27,88,7,95,2,3,7,1,0,0,21,6.606,51,39,351,11.167,3.372,0.268,3.64,0.077,0.115,0.268,0.038,0,0,0.805,0.253,1.954,1.494,13.448,3.259,0.259,3.519,0.074,0.111,0.259,0.037,0,0,0.778,0.245,1.889,1.444,13
2020-21,Premier League,Leicester,Wesley Fofana,7589,DEF,2274,28,61,2,63,0,0,7,7,0,0,6,7.199,47,37,261,14.696,2.414,0.079,2.493,0,0,0.277,0.277,0,0,0.237,0.285,1.86,1.464,10.33,2.179,0.071,2.25,0,0,0.25,0.25,0,0,0.214,0.257,1.679,1.321,9.321
2020-21,Premier League,Leicester,Wilfred Ndidi,5545,MID,2181,26,68,5,73,1,4,7,6,0,0,16,8.726,52,34,288,11.481,2.806,0.206,3.012,0.041,0.165,0.289,0.248,0,0,0.66,0.36,2.146,1.403,11.884,2.615,0.192,2.808,0.038,0.154,0.269,0.231,0,0,0.615,0.336,2,1.308,11.077
2020-21,Premier League,Leicester,Youri Tielemans,5956,MID,3359,38,122,14,136,6,4,11,6,0,0,49,14.945,68,50,540,8.303,3.269,0.375,3.644,0.161,0.107,0.295,0.161,0,0,1.313,0.4,1.822,1.34,14.469,3.211,0.368,3.579,0.158,0.105,0.289,0.158,0,0,1.289,0.393,1.789,1.316,14.211
2020-21,Premier League,Liverpool,Adrián,527,GK,270,3,6,0,6,0,0,1,0,0,0,0,0.397,6,9,25,16.167,2,0,2,0,0,0.333,0,0,0,0,0.132,2,3,8.333,2,0,2,0,0,0.333,0,0,0,0,0.132,2,3,8.333
2020-21,Premier League,Liverpool,Alex Oxlade-Chamberlain,966,FWD,238,13,21,0,21,1,1,0,0,0,0,2,0.767,21,10,76,21.5,7.941,0,7.941,0.378,0.378,0,0,0,0,0.756,0.29,7.941,3.782,28.739,1.615,0,1.615,0.077,0.077,0,0,0,0,0.154,0.059,1.615,0.769,5.846
2020-21,Premier League,Liverpool,Alisson,1257,GK,2970,33,105,1,106,1,0,10,1,0,0,0,3.559,58,32,376,13.424,3.182,0.03,3.212,0.03,0,0.303,0.03,0,0,0,0.108,1.758,0.97,11.394,3.182,0.03,3.212,0.03,0,0.303,0.03,0,0,0,0.108,1.758,0.97,11.394
2020-21,Premier League,Liverpool,Andrew Robertson,1688,DEF,3391,38,139,19,158,1,7,12,2,0,0,65,15.435,68,42,653,7.882,3.689,0.504,4.193,0.027,0.186,0.318,0.053,0,0,1.725,0.41,1.805,1.115,17.331,3.658,0.5,4.158,0.026,0.184,0.316,0.053,0,0,1.711,0.406,1.789,1.105,17.184
2020-21,Premier League,Liverpool,Caoimhin Kelleher,7904,GK,180,2,8,0,8,0,0,1,0,0,0,0,0.448,4,1,31,11,4,0,4,0,0,0.5,0,0,0,0,0.224,2,0.5,15.5,4,0,4,0,0,0.5,0,0,0,0,0.224,2,0.5,15.5
2020-21,Premier League,Liverpool,Curtis Jones,6665,MID,1174,24,50,3,53,1,2,4,2,0,0,12,5.183,46,32,204,15.375,3.833,0.23,4.063,0.077,0.153,0.307,0.153,0,0,0.92,0.397,3.526,2.453,15.639,2.083,0.125,2.208,0.042,0.083,0.167,0.083,0,0,0.5,0.216,1.917,1.333,8.5
2020-21,Premier League,Liverpool,Diogo Jota,6854,FWD,1114,19,65,13,78,9,0,3,2,0,0,12,4.076,36,21,284,10.684,5.251,1.05,6.302,0.727,0,0.242,0.162,0,0,0.969,0.329,2.908,1.697,22.944,3.421,0.684,4.105,0.474,0,0.158,0.105,0,0,0.632,0.215,1.895,1.105,14.947
2020-21,Premier League,Liverpool,Divock Origi,484,FWD,176,9,10,0,10,0,0,0,0,0,0,2,0.782,11,8,37,22.611,5.114,0,5.114,0,0,0,0,0,0,1.023,0.4,5.625,4.091,18.92,1.111,0,1.111,0,0,0,0,0,0,0.222,0.087,1.222,0.889,4.111
2020-21,Premier League,Liverpool,Fabinho,3420,DEF,2563,30,88,3,91,0,0,11,6,0,0,4,11.555,56,32,384,12.083,3.09,0.105,3.195,0,0,0.386,0.211,0,0,0.14,0.406,1.966,1.124,13.484,2.933,0.1,3.033,0,0,0.367,0.2,0,0,0.133,0.385,1.867,1.067,12.8
2020-21,Premier League,Liverpool,Georginio Wijnaldum,771,MID,2961,38,91,3,94,2,0,10,1,0,0,21,10.476,68,42,369,12.632,2.766,0.091,2.857,0.061,0,0.304,0.03,0,0,0.638,0.318,2.067,1.277,11.216,2.395,0.079,2.474,0.053,0,0.263,0.026,0,0,0.553,0.276,1.789,1.105,9.711
2020-21,Premier League,Liverpool,James Milner,489,MID,1037,26,38,2,40,0,1,3,3,0,0,13,4.885,39,28,168,18.846,3.298,0.174,3.472,0,0.087,0.26,0.26,0,0,1.128,0.424,3.385,2.43,14.581,1.462,0.077,1.538,0,0.038,0.115,0.115,0,0,0.5,0.188,1.5,1.077,6.462
2020-21,Premier League,Liverpool,Joe Gómez,987,DEF,594,7,9,0,9,0,0,0,0,0,0,1,2.02,16,16,48,15.357,1.364,0,1.364,0,0,0,0,0,0,0.152,0.306,2.424,2.424,7.273,1.286,0,1.286,0,0,0,0,0,0,0.143,0.289,2.286,2.286,6.857
2020-21,Premier League,Liverpool,Joel Matip,332,DEF,701,10,37,4,41,1,2,3,2,0,0,3,4.383,26,10,159,12.9,4.75,0.514,5.264,0.128,0.257,0.385,0.257,0,0,0.385,0.563,3.338,1.284,20.414,3.7,0.4,4.1,0.1,0.2,0.3,0.2,0,0,0.3,0.438,2.6,1,15.9
2020-21,Premier League,Liverpool,Jordan Henderson,605,MID,1710,21,51,2,53,1,1,4,0,0,0,14,10.461,37,25,261,11.357,2.684,0.105,2.789,0.053,0.053,0.211,0,0,0,0.737,0.551,1.947,1.316,13.737,2.429,0.095,2.524,0.048,0.048,0.19,0,0,0,0.667,0.498,1.762,1.19,12.429
2020-21,Premier League,Liverpool,Mohamed Salah,1250,FWD,3085,37,174,39,213,22,5,10,0,0,0,55,9.8,65,42,764,8.27,5.076,1.138,6.214,0.642,0.146,0.292,0,0,0,1.605,0.286,1.896,1.225,22.288,4.703,1.054,5.757,0.595,0.135,0.27,0,0,0,1.486,0.265,1.757,1.135,20.649
2020-21,Premier League,Liverpool,Naby Keïta,5247,MID,525,10,16,0,16,0,0,2,1,0,0,6,2.33,28,12,72,14.95,2.743,0,2.743,0,0,0.343,0.171,0,0,1.029,0.399,4.8,2.057,12.343,1.6,0,1.6,0,0,0.2,0.1,0,0,0.6,0.233,2.8,1.2,7.2
2020-21,Premier League,Liverpool,Nathaniel Phillips,8228,DEF,1451,17,66,3,69,1,1,7,2,0,0,7,4.156,30,12,246,10.529,4.094,0.186,4.28,0.062,0.062,0.434,0.124,0,0,0.434,0.258,1.861,0.744,15.258,3.882,0.176,4.059,0.059,0.059,0.412,0.118,0,0,0.412,0.244,1.765,0.706,14.471
2020-21,Premier League,Liverpool,Neco Williams,8204,DEF,252,6,10,0,10,0,0,1,1,0,0,3,0.795,13,5,41,17.333,3.571,0,3.571,0,0,0.357,0.357,0,0,1.071,0.284,4.643,1.786,14.643,1.667,0,1.667,0,0,0.167,0.167,0,0,0.5,0.132,2.167,0.833,6.833
2020-21,Premier League,Liverpool,Ozan Kabak,7376,DEF,807,9,25,0,25,0,0,3,3,0,0,1,1.864,11,9,95,14.389,2.788,0,2.788,0,0,0.335,0.335,0,0,0.112,0.208,1.227,1.004,10.595,2.778,0,2.778,0,0,0.333,0.333,0,0,0.111,0.207,1.222,1,10.556
2020-21,Premier League,Liverpool,Rhys Williams,9086,DEF,661,9,27,0,27,0,0,3,0,0,0,2,2.187,19,6,104,13.944,3.676,0,3.676,0,0,0.408,0,0,0,0.272,0.298,2.587,0.817,14.16,3,0,3,0,0,0.333,0,0,0,0.222,0.243,2.111,0.667,11.556
2020-21,Premier League,Liverpool,Roberto Firmino,482,FWD,2882,36,124,14,138,9,7,10,2,0,0,44,10.199,67,41,531,10.944,3.872,0.437,4.31,0.281,0.219,0.312,0.062,0,0,1.374,0.318,2.092,1.28,16.582,3.444,0.389,3.833,0.25,0.194,0.278,0.056,0,0,1.222,0.283,1.861,1.139,14.75
2020-21,Premier League,Liverpool,Sadio Mané,838,FWD,2805,35,127,19,146,11,7,11,3,0,0,61,6.058,63,33,545,10.614,4.075,0.61,4.684,0.353,0.225,0.353,0.096,0,0,1.957,0.194,2.021,1.059,17.487,3.629,0.543,4.171,0.314,0.2,0.314,0.086,0,0,1.743,0.173,1.8,0.943,15.571
2020-21,Premier League,Liverpool,Takumi Minamino,8239,FWD,276,9,15,0,15,1,0,1,0,0,0,0,0.626,21,12,55,19.333,4.891,0,4.891,0.326,0,0.326,0,0,0,0,0.204,6.848,3.913,17.935,1.667,0,1.667,0.111,0,0.111,0,0,0,0,0.07,2.333,1.333,6.111
2020-21,Premier League,Liverpool,Thiago Alcántara,229,MID,1865,24,53,2,55,1,0,7,4,0,0,30,9.468,35,23,263,11.625,2.558,0.097,2.654,0.048,0,0.338,0.193,0,0,1.448,0.457,1.689,1.11,12.692,2.208,0.083,2.292,0.042,0,0.292,0.167,0,0,1.25,0.394,1.458,0.958,10.958
2020-21,Premier League,Liverpool,Trent Alexander-Arnold,1791,DEF,3040,36,131,26,157,2,7,10,2,0,0,77,17.649,64,41,661,7.694,3.878,0.77,4.648,0.059,0.207,0.296,0.059,0,0,2.28,0.523,1.895,1.214,19.569,3.639,0.722,4.361,0.056,0.194,0.278,0.056,0,0,2.139,0.49,1.778,1.139,18.361
2020-21,Premier League,Liverpool,Virgil van Dijk,833,DEF,370,5,13,0,13,1,0,1,1,0,0,0,1.288,13,13,48,14.6,3.162,0,3.162,0.243,0,0.243,0.243,0,0,0,0.313,3.162,3.162,11.676,2.6,0,2.6,0.2,0,0.2,0.2,0,0,0,0.258,2.6,2.6,9.6
2020-21,Premier League,Liverpool,Xherdan Shaqiri,888,MID,534,14,24,1,25,0,2,1,2,0,0,19,2.123,12,18,108,16.464,4.045,0.169,4.213,0,0.337,0.169,0.337,0,0,3.202,0.358,2.022,3.034,18.202,1.714,0.071,1.786,0,0.143,0.071,0.143,0,0,1.357,0.152,0.857,1.286,7.714
2020-21,Premier League,Man. City,Aymeric Laporte,2498,DEF,1335,16,54,2,56,0,0,7,1,0,0,5,6.244,36,11,232,10.312,3.64,0.135,3.775,0,0,0.472,0.067,0,0,0.337,0.421,2.427,0.742,15.64,3.375,0.125,3.5,0,0,0.438,0.062,0,0,0.312,0.39,2.25,0.688,14.5
2020-21,Premier League,Man. City,Benjamin Mendy,3389,DEF,955,13,51,7,58,2,1,5,2,0,0,5,2.349,32,17,176,13.423,4.806,0.66,5.466,0.188,0.094,0.471,0.188,0,0,0.471,0.221,3.016,1.602,16.586,3.923,0.538,4.462,0.154,0.077,0.385,0.154,0,0,0.385,0.181,2.462,1.308,13.538
2020-21,Premier League,Man. City,Bernardo Silva,3635,MID,2080,26,86,8,94,2,6,13,5,0,0,27,10.654,58,20,351,10.519,3.721,0.346,4.067,0.087,0.26,0.562,0.216,0,0,1.168,0.461,2.51,0.865,15.188,3.308,0.308,3.615,0.077,0.231,0.5,0.192,0,0,1.038,0.41,2.231,0.769,13.5
2020-21,Premier League,Man. City,Ederson,6054,GK,3240,36,140,6,146,0,1,19,3,0,0,1,7.326,76,28,554,10.472,3.889,0.167,4.056,0,0.028,0.528,0.083,0,0,0.028,0.203,2.111,0.778,15.389,3.889,0.167,4.056,0,0.028,0.528,0.083,0,0,0.028,0.203,2.111,0.778,15.389
2020-21,Premier League,Man. City,Eric Garcia,8045,DEF,378,6,6,0,6,0,0,0,0,0,0,1,0.785,17,12,27,18.417,1.429,0,1.429,0,0,0,0,0,0,0.238,0.187,4.048,2.857,6.429,1,0,1,0,0,0,0,0,0,0.167,0.131,2.833,2,4.5
2020-21,Premier League,Man. City,Fernandinho,614,MID,1170,21,39,2,41,0,2,7,6,0,0,14,7.832,50,18,190,15.667,3,0.154,3.154,0,0.154,0.538,0.462,0,0,1.077,0.602,3.846,1.385,14.615,1.857,0.095,1.952,0,0.095,0.333,0.286,0,0,0.667,0.373,2.381,0.857,9.048
2020-21,Premier League,Man. City,Ferrán Torres,6441,FWD,1305,24,71,7,78,7,2,7,1,0,0,18,2.958,56,23,289,13.875,4.897,0.483,5.379,0.483,0.138,0.483,0.069,0,0,1.241,0.204,3.862,1.586,19.931,2.958,0.292,3.25,0.292,0.083,0.292,0.042,0,0,0.75,0.123,2.333,0.958,12.042
2020-21,Premier League,Man. City,Gabriel Jesus,5543,FWD,2053,29,96,13,109,9,4,11,2,0,0,31,6.234,66,22,410,10.707,4.208,0.57,4.778,0.395,0.175,0.482,0.088,0,0,1.359,0.273,2.893,0.964,17.974,3.31,0.448,3.759,0.31,0.138,0.379,0.069,0,0,1.069,0.215,2.276,0.759,14.138
2020-21,Premier League,Man. City,Ilkay Gündogan,314,MID,2033,28,131,23,154,13,2,11,1,0,0,42,10.148,62,22,517,8.161,5.799,1.018,6.818,0.576,0.089,0.487,0.044,0,0,1.859,0.449,2.745,0.974,22.887,4.679,0.821,5.5,0.464,0.071,0.393,0.036,0,0,1.5,0.362,2.214,0.786,18.464
2020-21,Premier League,Man. City,João Cancelo,2379,DEF,2309,28,117,22,139,2,3,14,5,1,0,45,14.481,55,21,542,7.661,4.56,0.858,5.418,0.078,0.117,0.546,0.195,0.039,0,1.754,0.564,2.144,0.819,21.126,4.179,0.786,4.964,0.071,0.107,0.5,0.179,0.036,0,1.607,0.517,1.964,0.75,19.357
2020-21,Premier League,Man. City,John Stones,586,DEF,1933,22,117,14,131,4,0,14,0,1,0,2,10.289,53,12,438,8.045,5.447,0.652,6.099,0.186,0,0.652,0,0.047,0,0.093,0.479,2.468,0.559,20.393,5.318,0.636,5.955,0.182,0,0.636,0,0.045,0,0.091,0.468,2.409,0.545,19.909
2020-21,Premier League,Man. City,Kevin De Bruyne,447,MID,2008,25,125,18,143,6,12,12,1,0,0,79,11.297,52,20,538,6.88,5.603,0.807,6.409,0.269,0.538,0.538,0.045,0,0,3.541,0.506,2.331,0.896,24.114,5,0.72,5.72,0.24,0.48,0.48,0.04,0,0,3.16,0.452,2.08,0.8,21.52
2020-21,Premier League,Man. City,Kyle Walker,638,DEF,1944,24,83,7,90,1,1,9,1,0,0,8,10.206,51,23,357,10.125,3.843,0.324,4.167,0.046,0.046,0.417,0.046,0,0,0.37,0.472,2.361,1.065,16.528,3.458,0.292,3.75,0.042,0.042,0.375,0.042,0,0,0.333,0.425,2.125,0.958,14.875
2020-21,Premier League,Man. City,Nathan Aké,579,DEF,802,10,28,0,28,1,0,3,4,0,0,1,4.194,18,15,123,12.3,3.142,0,3.142,0.112,0,0.337,0.449,0,0,0.112,0.471,2.02,1.683,13.803,2.8,0,2.8,0.1,0,0.3,0.4,0,0,0.1,0.419,1.8,1.5,12.3
2020-21,Premier League,Man. City,Oleksandr Zinchenko,2958,DEF,1473,20,59,2,61,0,0,7,0,0,0,15,8.719,47,16,279,10.475,3.605,0.122,3.727,0,0,0.428,0,0,0,0.916,0.533,2.872,0.978,17.047,2.95,0.1,3.05,0,0,0.35,0,0,0,0.75,0.436,2.35,0.8,13.95
2020-21,Premier League,Man. City,Phil Foden,6055,FWD,1606,28,94,18,112,9,5,5,0,0,0,36,5.487,63,27,403,12.036,5.268,1.009,6.276,0.504,0.28,0.28,0,0,0,2.017,0.307,3.531,1.513,22.584,3.357,0.643,4,0.321,0.179,0.179,0,0,0,1.286,0.196,2.25,0.964,14.393
2020-21,Premier League,Man. City,Raheem Sterling,618,FWD,2539,31,116,16,132,10,7,14,4,0,0,39,12.173,63,25,522,9.129,4.112,0.567,4.679,0.354,0.248,0.496,0.142,0,0,1.382,0.431,2.233,0.886,18.503,3.742,0.516,4.258,0.323,0.226,0.452,0.129,0,0,1.258,0.393,2.032,0.806,16.839
2020-21,Premier League,Man. City,Riyad Mahrez,750,FWD,1961,27,104,14,118,9,6,11,0,0,0,45,9.171,60,22,464,10.426,4.773,0.643,5.416,0.413,0.275,0.505,0,0,0,2.065,0.421,2.754,1.01,21.295,3.852,0.519,4.37,0.333,0.222,0.407,0,0,0,1.667,0.34,2.222,0.815,17.185
2020-21,Premier League,Man. City,Rodri,2496,MID,2751,34,86,3,89,2,2,13,6,0,0,33,18.966,72,28,442,9.985,2.814,0.098,2.912,0.065,0.065,0.425,0.196,0,0,1.08,0.62,2.356,0.916,14.46,2.529,0.088,2.618,0.059,0.059,0.382,0.176,0,0,0.971,0.558,2.118,0.824,13
2020-21,Premier League,Man. City,Rúben Dias,8961,DEF,2848,32,127,12,139,1,0,17,4,0,1,3,16.56,68,21,543,7.844,4.013,0.379,4.393,0.032,0,0.537,0.126,0,0.032,0.095,0.523,2.149,0.664,17.159,3.969,0.375,4.344,0.031,0,0.531,0.125,0,0.031,0.094,0.517,2.125,0.656,16.969
2020-21,Premier League,Man. City,Scott Carson,8158,GK,90,1,1,0,1,0,0,0,0,0,0,0,0,4,3,3,18,1,0,1,0,0,0,0,0,0,0,0,4,3,3,1,0,1,0,0,0,0,0,0,0,0,4,3,3
2020-21,Premier League,Man. City,Sergio Agüero,619,FWD,556,12,37,4,41,4,1,4,0,0,0,7,1.283,28,8,150,13.458,5.989,0.647,6.637,0.647,0.162,0.647,0,0,0,1.133,0.208,4.532,1.295,24.281,3.083,0.333,3.417,0.333,0.083,0.333,0,0,0,0.583,0.107,2.333,0.667,12.5
2020-21,Premier League,Man. City,Zack Steffen,7817,GK,90,1,2,0,2,0,0,0,0,0,0,0,0.35,3,1,9,14,2,0,2,0,0,0,0,0,0,0,0.35,3,1,9,2,0,2,0,0,0,0,0,0,0,0.35,3,1,9
2020-21,Premier League,Man. United,Aaron Wan-Bissaka,5584,DEF,3060,34,130,8,138,2,4,13,3,0,0,31,9.676,67,36,523,8.912,3.824,0.235,4.059,0.059,0.118,0.382,0.088,0,0,0.912,0.285,1.971,1.059,15.382,3.824,0.235,4.059,0.059,0.118,0.382,0.088,0,0,0.912,0.285,1.971,1.059,15.382
2020-21,Premier League,Man. United,Alex Telles,1828,DEF,696,9,21,3,24,0,2,1,0,0,0,12,3.525,21,12,117,9.5,2.716,0.388,3.103,0,0.259,0.129,0,0,0,1.552,0.456,2.716,1.552,15.129,2.333,0.333,2.667,0,0.222,0.111,0,0,0,1.333,0.392,2.333,1.333,13
2020-21,Premier League,Man. United,Amad Diallo Traore,8127,MID,172,3,8,0,8,0,1,0,0,0,0,2,0.413,4,4,30,14,4.186,0,4.186,0,0.523,0,0,0,0,1.047,0.216,2.093,2.093,15.698,2.667,0,2.667,0,0.333,0,0,0,0,0.667,0.138,1.333,1.333,10
2020-21,Premier League,Man. United,Anthony Elanga,9524,FWD,157,2,8,3,11,1,0,0,0,0,0,1,0.821,3,3,36,8.25,4.586,1.72,6.306,0.573,0,0,0,0,0,0.573,0.471,1.72,1.72,20.637,4,1.5,5.5,0.5,0,0,0,0,0,0.5,0.41,1.5,1.5,18
2020-21,Premier League,Man. United,Anthony Martial,553,FWD,1494,22,60,4,64,4,3,4,0,1,0,17,3.32,45,25,240,15.091,3.614,0.241,3.855,0.241,0.181,0.241,0,0.06,0,1.024,0.2,2.711,1.506,14.458,2.727,0.182,2.909,0.182,0.136,0.182,0,0.045,0,0.773,0.151,2.045,1.136,10.909
2020-21,Premier League,Man. United,Axel Tuanzebe,934,DEF,401,9,5,0,5,0,0,0,2,0,1,0,1.078,16,13,26,21.611,1.122,0,1.122,0,0,0,0.449,0,0.224,0,0.242,3.591,2.918,5.835,0.556,0,0.556,0,0,0,0.222,0,0.111,0,0.12,1.778,1.444,2.889
2020-21,Premier League,Man. United,Brandon Williams,8075,DEF,185,4,4,0,4,0,0,0,0,0,0,1,0.809,8,5,21,19.625,1.946,0,1.946,0,0,0,0,0,0,0.486,0.394,3.892,2.432,10.216,1,0,1,0,0,0,0,0,0,0.25,0.202,2,1.25,5.25
2020-21,Premier League,Man. United,Bruno Fernandes,1228,MID,3117,37,204,44,248,18,12,13,6,0,0,95,11.932,71,43,805,6.203,5.89,1.27,7.161,0.52,0.346,0.375,0.173,0,0,2.743,0.345,2.05,1.242,23.244,5.514,1.189,6.703,0.486,0.324,0.351,0.162,0,0,2.568,0.322,1.919,1.162,21.757
2020-21,Premier League,Man. United,Daniel James,5595,MID,920,15,42,2,44,3,1,4,3,0,0,10,2.144,34,12,150,15.867,4.109,0.196,4.304,0.293,0.098,0.391,0.293,0,0,0.978,0.21,3.326,1.174,14.674,2.8,0.133,2.933,0.2,0.067,0.267,0.2,0,0,0.667,0.143,2.267,0.8,10
2020-21,Premier League,Man. United,David de Gea,546,GK,2298,26,76,2,78,0,0,9,0,0,0,0,2.113,49,32,274,14.558,2.977,0.078,3.055,0,0,0.352,0,0,0,0,0.083,1.919,1.253,10.731,2.923,0.077,3,0,0,0.346,0,0,0,0,0.081,1.885,1.231,10.538
2020-21,Premier League,Man. United,Dean Henderson,7702,GK,1122,13,34,5,39,0,0,4,3,0,0,0,1.281,27,14,127,14.846,2.727,0.401,3.128,0,0,0.321,0.241,0,0,0,0.103,2.166,1.123,10.187,2.615,0.385,3,0,0,0.308,0.231,0,0,0,0.099,2.077,1.077,9.769
2020-21,Premier League,Man. United,Donny van de Beek,8821,MID,486,19,29,1,30,1,1,0,1,0,0,3,2.208,45,29,113,19.026,5.37,0.185,5.556,0.185,0.185,0,0.185,0,0,0.556,0.409,8.333,5.37,20.926,1.526,0.053,1.579,0.053,0.053,0,0.053,0,0,0.158,0.116,2.368,1.526,5.947
2020-21,Premier League,Man. United,Edinson Cavani,3294,FWD,1355,26,82,11,93,10,3,4,4,0,0,14,2.731,51,27,337,14.519,5.446,0.731,6.177,0.664,0.199,0.266,0.266,0,0,0.93,0.181,3.387,1.793,22.384,3.154,0.423,3.577,0.385,0.115,0.154,0.154,0,0,0.538,0.105,1.962,1.038,12.962
2020-21,Premier League,Man. United,Eric Bailly,1739,DEF,916,12,23,1,24,0,0,3,3,0,0,0,1.797,20,20,87,16.667,2.26,0.098,2.358,0,0,0.295,0.295,0,0,0,0.177,1.965,1.965,8.548,1.917,0.083,2,0,0,0.25,0.25,0,0,0,0.15,1.667,1.667,7.25
2020-21,Premier League,Man. United,Fred,6817,MID,2404,30,67,1,68,1,0,11,5,0,0,24,10.689,60,33,298,12.917,2.508,0.037,2.546,0.037,0,0.412,0.187,0,0,0.899,0.4,2.246,1.235,11.156,2.233,0.033,2.267,0.033,0,0.367,0.167,0,0,0.8,0.356,2,1.1,9.933
2020-21,Premier League,Man. United,Harry Maguire,1687,DEF,3049,34,113,6,119,2,1,13,11,0,0,7,13.018,67,36,470,10.426,3.336,0.177,3.513,0.059,0.03,0.384,0.325,0,0,0.207,0.384,1.978,1.063,13.873,3.324,0.176,3.5,0.059,0.029,0.382,0.324,0,0,0.206,0.383,1.971,1.059,13.824
2020-21,Premier League,Man. United,Juan Mata,554,MID,518,9,26,3,29,1,2,1,0,0,0,8,2.187,20,9,106,12.389,4.517,0.521,5.039,0.174,0.347,0.174,0,0,0,1.39,0.38,3.475,1.564,18.417,2.889,0.333,3.222,0.111,0.222,0.111,0,0,0,0.889,0.243,2.222,1,11.778
2020-21,Premier League,Man. United,Luke Shaw,1006,DEF,2659,32,101,23,124,1,5,10,8,0,1,72,10.096,60,36,489,9.25,3.419,0.778,4.197,0.034,0.169,0.338,0.271,0,0.034,2.437,0.342,2.031,1.219,16.551,3.156,0.719,3.875,0.031,0.156,0.312,0.25,0,0.031,2.25,0.316,1.875,1.125,15.281
2020-21,Premier League,Man. United,Marcus Rashford,556,MID,2941,37,161,18,179,11,9,13,4,0,0,44,8.927,71,43,591,10.095,4.927,0.551,5.478,0.337,0.275,0.398,0.122,0,0,1.346,0.273,2.173,1.316,18.086,4.351,0.486,4.838,0.297,0.243,0.351,0.108,0,0,1.189,0.241,1.919,1.162,15.973
2020-21,Premier League,Man. United,Mason Greenwood,7490,MID,1825,31,97,12,109,7,2,7,2,0,0,14,5.954,53,36,351,14.758,4.784,0.592,5.375,0.345,0.099,0.345,0.099,0,0,0.69,0.294,2.614,1.775,17.31,3.129,0.387,3.516,0.226,0.065,0.226,0.065,0,0,0.452,0.192,1.71,1.161,11.323
2020-21,Premier League,Man. United,Nemanja Matić,697,MID,1099,20,33,0,33,0,0,4,2,0,0,8,5.511,38,28,150,15.55,2.702,0,2.702,0,0,0.328,0.164,0,0,0.655,0.451,3.112,2.293,12.284,1.65,0,1.65,0,0,0.2,0.1,0,0,0.4,0.276,1.9,1.4,7.5
2020-21,Premier League,Man. United,Paul Pogba,1740,MID,1893,26,72,8,80,3,3,5,3,0,0,24,7.444,44,35,302,11.827,3.423,0.38,3.803,0.143,0.143,0.238,0.143,0,0,1.141,0.354,2.092,1.664,14.358,2.769,0.308,3.077,0.115,0.115,0.192,0.115,0,0,0.923,0.286,1.692,1.346,11.615
